0,0,0
10,0,0
20,0,0
30,0,0
40,0,0
50,0,0
60,0,0
70,0,0
80,0,0
90,0,0
100,0,0
110,-8,3
120,-11,7
130,-18,14
140,-16,14
150,-18,17
160,-18,15
170,-19,16
180,-13,14
190,-18,14
200,-18,14
210,-16,14
220,-15,13
230,-15,9
240,-14,14
250,-13,12
260,-12,12
270,-8,7
280,-13,10
290,-11,10
300,-10,10
310,-8,8
320,-9,6
330,-9,8
340,-8,7
350,-8,7
360,-7,5
370,-8,6
380,-8,6
390,-7,5
400,-7,4
410,-7,5
420,-6,6
430,-7,6
441,-7,6
451,-6,4
461,-6,5
471,-6,4
481,-6,5
491,-6,4
501,-6,5
511,-6,5
521,-6,4
531,-6,4
541,-6,5
551,-6,5
561,-4,3
571,-6,4
581,-5,4
591,-5,3
601,-5,4
611,-6,3
621,-6,3
631,-6,4
641,-6,3
651,-6,3
661,-5,3
671,-4,3
681,-5,3
691,-5,3
701,-4,3
711,-4,3
721,-4,3
731,-4,3
741,-3,2
751,-4,2
761,-5,3
771,-5,3
781,-5,2
791,-2,2
801,-4,3
811,-4,2
821,-4,2
831,-3,2
841,-4,2
851,-4,2
861,-4,2
871,-4,2
882,-4,2
892,-4,1
902,-4,2
912,-4,3
922,-3,3
932,-4,2
942,-4,3
952,-4,3
962,-4,4
972,-4,3
982,-4,3
992,-4,3
1002,-4,3
1012,-4,3
1022,-4,3
1032,-6,3
1042,-4,5
1052,-4,4
1062,-4,4
1072,-4,4
1082,-5,4
1092,-4,3
1102,-4,4
1112,-4,4
1122,-4,4
1132,-5,3
1142,-4,3
1152,-4,2
1162,-4,3
1172,-4,3
1182,-4,3
1192,-3,3
1202,-4,3
1212,-4,3
1222,-4,3
1232,-3,3
1242,-4,2
1252,-4,3
1262,-3,3
1272,-4,2
1282,-4,2
1292,-4,2
1302,-4,2
1312,-3,2
1323,-3,2
1333,-3,3
1343,-3,3
1353,-3,2
1363,-3,2
1373,-3,3
1383,-3,3
1393,-3,3
1403,-3,3
1413,-3,3
1423,-3,3
1433,-2,3
1443,-2,3
1453,-3,2
1463,-2,2
1473,-2,3
1483,-4,3
1493,-3,2
1503,-3,3
1513,-4,3
1523,-4,3
1533,-3,2
1543,-3,3
1553,-3,2
1563,-3,3
1573,-4,3
1583,-3,2
1593,-3,3
1603,-4,2
1613,-4,3
1623,-3,2
1633,-3,2
1643,-4,3
1653,-3,2
1663,-3,3
1673,-3,2
1683,-3,2
1693,-7,9
1703,-8,4
1713,-7,4
1723,-6,6
1733,-7,5
1743,-6,4
1753,-6,4
1764,-6,3
1774,-5,4
1784,-6,3
1794,-5,3
1804,-4,3
1814,-4,3
1824,-4,3
1834,-6,3
1844,-4,3
1854,-4,3
1864,-4,3
1874,-4,2
1884,-4,3
1894,-4,3
1904,-4,2
1914,-5,4
1924,-4,4
1934,-4,3
1944,-4,3
1954,-4,3
1964,-4,3
1974,-3,2
1984,-4,3
1994,-4,2
2004,-4,3
2014,-4,2
2024,-4,2
2034,-4,2
2044,-3,1
2054,-4,3
2064,-4,3
2074,-3,3
2084,-4,3
2094,-3,3
2104,-3,2
2114,-4,3
2124,-2,3
2134,-2,3
2144,-4,1
2154,-3,1
2164,-4,3
2174,-5,4
2184,-7,4
2194,-6,4
2205,-4,4
2215,-6,3
2225,-4,3
2235,-4,3
2245,-4,3
2255,-4,3
2265,-4,2
2275,-4,3
2285,-3,4
2295,-5,3
2305,-4,2
2315,-3,3
2325,-3,2
2335,-4,2
2345,-3,3
2355,-3,2
2365,-3,3
2375,-3,3
2385,-3,2
2395,-2,3
2405,-4,3
2415,-4,4
2425,-4,3
2435,-4,3
2445,-4,3
2455,-4,4
2465,-3,2
2475,-3,3
2485,-3,1
2495,-3,2
2505,-3,3
2515,-3,3
2525,-3,3
2535,-3,3
2545,-2,3
2555,-3,2
2565,-3,2
2575,-3,2
2585,-3,2
2595,-3,3
2605,-4,3
2615,-3,3
2625,-4,2
2635,-4,2
2646,-4,3
2656,-4,3
2666,-4,2
2676,-3,3
2686,-3,2
2696,-4,2
2706,-3,3
2716,-4,1
2726,-3,2
2736,-3,2
2746,-4,3
2756,-3,2
2766,-3,2
2776,-3,2
2786,-3,2
2796,-2,2
2806,-16,7
2816,-22,24
2826,-25,27
2836,-25,21
2846,-22,25
2856,-22,24
2866,-18,24
2876,-19,16
2886,-20,19
2896,-20,19
2906,-16,18
2916,-15,17
2926,-15,16
2936,-12,17
2946,-13,15
2956,-14,14
2966,-14,14
2976,-13,14
2986,-13,14
2996,-14,10
3006,-15,12
3016,-13,12
3026,-11,12
3036,-10,11
3046,-11,10
3056,-11,11
3066,-11,10
3076,-11,11
3087,-9,9
3097,-10,10
3107,-9,13
3117,-11,9
3127,-9,10
3137,-7,7
3147,-8,7
3157,-8,7
3167,-8,7
3177,-8,7
3187,-8,7
3197,-8,7
3207,-9,5
3217,-8,6
3227,-7,6
3237,-8,6
3247,-8,7
3257,-7,5
3267,-8,7
3277,-15,12
3287,-17,17
3297,-18,16
3307,-15,14
3317,-14,15
3327,-15,16
3337,-16,12
3347,-14,11
3357,-15,15
3367,-12,12
3377,-13,14
3387,-12,12
3397,-15,10
3407,-9,9
3417,-11,8
3427,-14,8
3437,-10,9
3447,-9,8
3457,-11,7
3467,-9,10
3477,-10,7
3487,-11,7
3497,-11,9
3507,-9,8
3517,-11,7
3528,-10,9
3538,-10,8
3548,-8,8
3558,-8,10
3568,-9,9
3578,-9,7
3588,-8,7
3598,-8,8
3608,-8,8
3618,-8,5
3628,-9,7
3638,-7,6
3648,-9,6
3658,-10,7
3668,-8,7
3678,-8,7
3688,-5,4
3698,-6,10
3708,-8,6
3718,-8,15
3728,-30,16
3738,-23,17
3748,-33,19
3758,-40,27
3768,-28,21
3778,-33,18
3788,-21,17
3798,-25,18
3808,-24,19
3818,-24,20
3828,-19,15
3838,-15,14
3848,-21,17
3858,-17,18
3868,-19,17
3878,-15,17
3888,-16,14
3898,-14,14
3908,-15,14
3918,-13,11
3928,-18,13
3938,-16,14
3948,-15,11
3958,-13,14
3969,-15,10
3979,-14,11
3989,-13,14
3999,-11,13
4009,-15,16
4019,-11,10
4029,-9,8
4039,-15,12
4049,-11,12
4059,-11,10
4069,-11,12
4079,-11,8
4089,-9,8
4099,-11,8
4109,-10,10
4119,-9,8
4129,-7,8
4139,-8,7
4149,-10,5
4159,-8,7
4169,-9,6
4179,-8,7
4189,-8,6
4199,-7,6
4209,-8,8
4219,-9,7
4229,-9,7
4239,-8,7
4249,-7,6
4259,-9,4
4269,-10,7
4279,-8,7
4289,-9,6
4299,-9,6
4309,-9,7
4319,-10,5
4329,-11,6
4339,-9,7
4349,-7,5
4359,-8,6
4369,-7,5
4379,-5,4
4389,-6,6
4399,-8,6
4410,-7,6
4420,-6,6
4430,-6,3
4440,-6,4
4450,-4,4
4460,-7,6
4470,-5,6
4480,-4,6
4490,-4,5
4500,-7,3
4510,-4,4
4520,-5,5
4530,-6,4
4540,-6,4
4550,-4,3
4560,-5,5
4570,-4,3
4580,-4,3
4590,-4,4
4600,-6,3
4610,-6,3
4620,-4,6
4630,-4,4
4640,-4,4
4650,-4,4
4660,-4,3
4670,-4,3
4680,-6,3
4690,-6,4
4700,-5,3
4710,-4,3
4720,-4,4
4730,-4,3
4740,-4,4
4750,-4,3
4760,-5,3
4770,-4,3
4780,-4,3
4790,-3,3
4800,-4,3
4810,-4,3
4820,-4,3
4830,-4,3
4840,-4,4
4851,-3,3
4861,-4,3
4871,-4,5
4881,-4,5
4891,-4,3
4901,-4,2
4911,-4,3
4921,-4,3
4931,-5,4
4941,-4,3
4951,-4,3
4961,-4,3
4971,-4,3
4981,-4,4
4991,-4,4
5001,-5,4
5011,-4,3
5021,-4,3
5031,-3,3
5041,-4,5
5051,-4,5
5061,-4,4
5071,-4,2
5081,-4,4
5091,-4,3
5101,-6,5
5111,-5,3
5121,-4,3
5131,-4,4
5141,-6,5
5151,-4,6
5161,-4,3
5171,-3,3
5181,-4,5
5191,-4,3
5201,-4,4
5211,-4,3
5221,-4,3
5231,-5,4
5241,-4,3
5251,-4,3
5261,-4,3
5271,-4,3
5281,-6,4
5292,-4,4
5302,-4,3
5312,-4,3
5322,-5,4
5332,-5,4
5342,-6,6
5352,-5,5
5362,-6,3
5372,-3,3
5382,-4,2
5392,-4,2
5402,-7,4
5412,-5,4
5422,-4,4
5432,-6,3
5442,-5,5
5452,-4,3
5462,-4,3
5472,-6,3
5482,-5,2
5492,-4,3
5502,-4,3
5512,-4,3
5522,-4,3
5532,-4,3
5542,-4,2
5552,-6,3
5562,-4,3
5572,-6,4
5582,-5,3
5592,-6,3
5602,-4,3
5612,-4,3
5622,-4,3
5632,-6,4
5642,-5,5
5652,-4,3
5662,-5,3
5672,-4,4
5682,-5,3
5692,-4,3
5702,-4,2
5712,-5,3
5722,-4,3
5733,-4,4
5743,-4,3
5753,-5,3
5763,-5,4
5773,-4,3
5783,-5,3
5793,-5,3
5803,-6,5
5813,-4,4
5823,-4,5
5833,-4,4
5843,-4,4
5853,-5,3
5863,-5,7
5873,-5,5
5883,-5,4
5893,-4,3
5903,-4,2
5913,-3,3
5923,-4,3
5933,-5,4
5943,-4,3
5953,-4,2
5963,-4,3
5973,-4,3
5983,-6,4
5993,-7,5
6003,-5,3
6013,-5,3
6023,-4,3
